operator_id,operator_name,point_id,site_external_id,connector_type,charging_mode,voltage,max_current,max_power_w,expected_w,ratio,categoria,severidade
MAKS,Maksu,LSB-01336-01,LSB-01336,iec62196T2COMBO,mode4DC,400.0,173.0,120000.0,69200.0,1.734,sobre-declaração,CRÍTICO
MAKS,Maksu,LSB-01336-02,LSB-01336,iec62196T2COMBO,mode4DC,400.0,173.0,120000.0,69200.0,1.734,sobre-declaração,CRÍTICO
MAKS,Maksu,PRT-00200-01,PRT-00200,iec62196T2,mode2AC1p,400.0,32.0,22000.0,12800.0,1.719,sobre-declaração,CRÍTICO
MAKS,Maksu,PRT-00201-01,PRT-00201,iec62196T2,mode2AC1p,400.0,32.0,22000.0,12800.0,1.719,sobre-declaração,CRÍTICO
MAKS,Maksu,PRT-00202-01,PRT-00202,iec62196T2,mode2AC1p,400.0,32.0,22000.0,12800.0,1.719,sobre-declaração,CRÍTICO
MAKS,Maksu,PRT-00203-01,PRT-00203,iec62196T2,mode2AC1p,400.0,32.0,22000.0,12800.0,1.719,sobre-declaração,CRÍTICO
MAKS,Maksu,PRT-00204-01,PRT-00204,iec62196T2,mode2AC1p,400.0,32.0,22000.0,12800.0,1.719,sobre-declaração,CRÍTICO
MAKS,Maksu,PRT-00205-01,PRT-00205,iec62196T2,mode2AC1p,400.0,32.0,22000.0,12800.0,1.719,sobre-declaração,CRÍTICO
MAKS,Maksu,PRT-00206-01,PRT-00206,iec62196T2,mode2AC1p,400.0,32.0,22000.0,12800.0,1.719,sobre-declaração,CRÍTICO
MAKS,Maksu,PRT-00207-01,PRT-00207,iec62196T2,mode2AC1p,400.0,32.0,22000.0,12800.0,1.719,sobre-declaração,CRÍTICO
MAKS,Maksu,PRT-00208-01,PRT-00208,iec62196T2,mode2AC1p,400.0,32.0,22000.0,12800.0,1.719,sobre-declaração,CRÍTICO
MAKS,Maksu,CSC-00065-1,CSC-00065,iec62196T2COMBO,mode4DC,400.0,40.0,27000.0,16000.0,1.688,sobre-declaração,CRÍTICO
MAKS,Maksu,CSC-00066-1,CSC-00066,iec62196T2COMBO,mode4DC,400.0,40.0,27000.0,16000.0,1.688,sobre-declaração,CRÍTICO
MLTR,Mobiletric,CSC-00086-01,CSC-00086,iec62196T2,mode2AC1p,240.0,16.0,11000.0,3840.0,2.865,sobre-declaração,CRÍTICO
MLTR,Mobiletric,CSC-00086-1,CSC-00086,iec62196T2,mode2AC1p,240.0,16.0,11000.0,3840.0,2.865,sobre-declaração,CRÍTICO
MLTR,Mobiletric,TVD-00017-01,TVD-00017,iec62196T2,mode2AC1p,240.0,32.0,22000.0,7680.0,2.865,sobre-declaração,CRÍTICO
MLTR,Mobiletric,TVD-00017-1,TVD-00017,iec62196T2,mode2AC1p,240.0,32.0,22000.0,7680.0,2.865,sobre-declaração,CRÍTICO
MLTR,Mobiletric,TVD-00018-01,TVD-00018,iec62196T2,mode2AC1p,240.0,32.0,22000.0,7680.0,2.865,sobre-declaração,CRÍTICO
MLTR,Mobiletric,TVD-00018-1,TVD-00018,iec62196T2,mode2AC1p,240.0,32.0,22000.0,7680.0,2.865,sobre-declaração,CRÍTICO
MLTR,Mobiletric,LSB-00296-02,LSB-00296,iec62196T2,mode3AC3p,400.0,16.0,22000.0,11085.1,1.985,sobre-declaração,CRÍTICO
MLTR,Mobiletric,LSB-00296-2,LSB-00296,iec62196T2,mode3AC3p,400.0,16.0,22000.0,11085.1,1.985,sobre-declaração,CRÍTICO
MLTR,Mobiletric,OER-00099-01,OER-00099,iec62196T2COMBO,mode4DC,950.0,195.0,60000.0,185250.0,0.324,sub-declaração,MÉDIO
MLTR,Mobiletric,OER-00099-02,OER-00099,iec62196T2COMBO,mode4DC,950.0,195.0,60000.0,185250.0,0.324,sub-declaração,MÉDIO
MLTR,Mobiletric,MTA-00004-01,MTA-00004,iec62196T2COMBO,mode4DC,950.0,195.0,90000.0,185250.0,0.486,sub-declaração,MÉDIO
MLTR,Mobiletric,MTA-00004-02,MTA-00004,iec62196T2COMBO,mode4DC,950.0,195.0,90000.0,185250.0,0.486,sub-declaração,MÉDIO
MLTR,Mobiletric,MTA-00005-02,MTA-00005,iec62196T2COMBO,mode4DC,950.0,195.0,90000.0,185250.0,0.486,sub-declaração,MÉDIO
MLTR,Mobiletric,OER-00037-02,OER-00037,iec62196T2COMBO,mode4DC,920.0,350.0,160000.0,322000.0,0.497,sub-declaração,MÉDIO
MLTR,Mobiletric,OER-00038-02,OER-00038,iec62196T2COMBO,mode4DC,920.0,350.0,160000.0,322000.0,0.497,sub-declaração,MÉDIO
MLTR,Mobiletric,OER-00057-02,OER-00057,iec62196T2COMBO,mode4DC,920.0,350.0,160000.0,322000.0,0.497,sub-declaração,MÉDIO
MLTR,Mobiletric,TVD-00016-02,TVD-00016,iec62196T2COMBO,mode4DC,920.0,350.0,160000.0,322000.0,0.497,sub-declaração,MÉDIO
MLTR,Mobiletric,OER-00088-01,OER-00088,chademo,mode4DC,500.0,200.0,50000.0,100000.0,0.5,sub-declaração,MÉDIO
MLTR,Mobiletric,LSB-00351-02,LSB-00351,chademo,mode4DC,920.0,200.0,100000.0,184000.0,0.543,sub-declaração,MÉDIO
MLTR,Mobiletric,FUN-00004-01,FUN-00004,iec62196T2,mode2AC1p,400.0,32.0,7200.0,12800.0,0.562,sub-declaração,MÉDIO
MLTR,Mobiletric,PRT-00136-01,PRT-00136,iec62196T2COMBO,mode4DC,920.0,200.0,120000.0,184000.0,0.652,sub-declaração,MÉDIO
MLTR,Mobiletric,PRT-00136-02,PRT-00136,iec62196T2COMBO,mode4DC,920.0,195.0,120000.0,179400.0,0.669,sub-declaração,MÉDIO
MLTR,Mobiletric,PRT-00137-01,PRT-00137,iec62196T2COMBO,mode4DC,920.0,195.0,120000.0,179400.0,0.669,sub-declaração,MÉDIO
MLTR,Mobiletric,PRT-00137-02,PRT-00137,iec62196T2COMBO,mode4DC,920.0,195.0,120000.0,179400.0,0.669,sub-declaração,MÉDIO
MLTR,Mobiletric,PRT-00138-01,PRT-00138,iec62196T2COMBO,mode4DC,920.0,195.0,120000.0,179400.0,0.669,sub-declaração,MÉDIO
MLTR,Mobiletric,PRT-00138-02,PRT-00138,iec62196T2COMBO,mode4DC,920.0,195.0,120000.0,179400.0,0.669,sub-declaração,MÉDIO
MLTR,Mobiletric,OER-00057-01,OER-00057,chademo,mode4DC,500.0,125.0,43000.0,62500.0,0.688,sub-declaração,MÉDIO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),AZB-00016-12581432,AZB-00016,iec62196T2,mode3AC3p,230.0,32.0,22079.0,12747.9,1.732,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),AZB-00016-12581433,AZB-00016,iec62196T2,mode3AC3p,230.0,32.0,22079.0,12747.9,1.732,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),AZB-00016-12581434,AZB-00016,iec62196T2,mode3AC3p,230.0,32.0,22079.0,12747.9,1.732,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),AZB-00016-26022602,AZB-00016,iec62196T2,mode3AC3p,230.0,32.0,22079.0,12747.9,1.732,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),AZB-00016-26022603,AZB-00016,iec62196T2,mode3AC3p,230.0,32.0,22079.0,12747.9,1.732,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),AZB-00016-26510829,AZB-00016,iec62196T2,mode3AC3p,230.0,32.0,22079.0,12747.9,1.732,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),AZB-00016-26510830,AZB-00016,iec62196T2,mode3AC3p,230.0,32.0,22079.0,12747.9,1.732,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),AZB-00016-26510831,AZB-00016,iec62196T2,mode3AC3p,230.0,32.0,22079.0,12747.9,1.732,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),AZB-00021-27398580,AZB-00021,iec62196T2,mode3AC3p,230.0,32.0,22079.0,12747.9,1.732,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),AMT-00007-1,AMT-00007,iec62196T2COMBO,mode4DC,400.0,32.0,22000.0,12800.0,1.719,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),MOBI-CTB-00004-01,MOBI-CTB-00004,iec62196T2COMBO,mode4DC,400.0,40.0,24000.0,16000.0,1.5,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),MOBI-PRT-00089-01,MOBI-PRT-00089,iec62196T2COMBO,mode4DC,400.0,125.0,75000.0,50000.0,1.5,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),MOBI-PRT-00089-02,MOBI-PRT-00089,chademo,mode4DC,400.0,125.0,75000.0,50000.0,1.5,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),PRT-00160-01,PRT-00160,iec62196T2COMBO,mode4DC,500.0,250.0,180000.0,125000.0,1.44,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),STC-00007-1,STC-00007,iec62196T2COMBO,mode4DC,500.0,32.0,22000.0,16000.0,1.375,sobre-declaração,CRÍTICO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),LSB-00704-01,LSB-00704,iec62196T2COMBO,mode4DC,1000.0,500.0,75000.0,500000.0,0.15,sub-declaração,MÉDIO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),LRS-00152-02,LRS-00152,iec62196T2,mode3AC3p,400.0,64.0,22000.0,44340.5,0.496,sub-declaração,MÉDIO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),LRA-00047-03,LRA-00047,iec62196T2,mode3AC3p,400.0,63.0,22000.0,43647.7,0.504,sub-declaração,MÉDIO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),PNF-00017-03,PNF-00017,iec62196T2,mode3AC3p,400.0,63.0,22000.0,43647.7,0.504,sub-declaração,MÉDIO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),LSB-00703-01,LSB-00703,iec62196T2COMBO,mode4DC,1000.0,350.0,180000.0,350000.0,0.514,sub-declaração,MÉDIO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),LRA-00047-01,LRA-00047,iec62196T2COMBO,mode4DC,500.0,250.0,75000.0,125000.0,0.6,sub-declaração,MÉDIO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),LRA-00047-02,LRA-00047,chademo,mode4DC,500.0,250.0,75000.0,125000.0,0.6,sub-declaração,MÉDIO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),PNF-00017-02,PNF-00017,chademo,mode4DC,500.0,250.0,75000.0,125000.0,0.6,sub-declaração,MÉDIO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),LSB-00704-01,LSB-00704,chademo,mode4DC,500.0,200.0,63000.0,100000.0,0.63,sub-declaração,MÉDIO
MOON,Siva - Sociedade de Importação de Veículos Automóveis / (sub-CEME da Iberdola),SEI-00010-01,SEI-00010,iec62196T2,mode3AC3p,400.0,64.0,30000.0,44340.5,0.677,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,CTB-00042-02,CTB-00042,iec62196T2COMBO,mode4DC,100.0,300.0,100000.0,30000.0,3.333,sobre-declaração,CRÍTICO
MOTA,Mota-Engil Renewing,MTJ-00037-01,MTJ-00037,iec62196T2COMBO,mode4DC,400.0,87.0,60000.0,34800.0,1.724,sobre-declaração,CRÍTICO
MOTA,Mota-Engil Renewing,MTJ-00037-02,MTJ-00037,iec62196T2COMBO,mode4DC,400.0,87.0,60000.0,34800.0,1.724,sobre-declaração,CRÍTICO
MOTA,Mota-Engil Renewing,PFR-00015-01,PFR-00015,iec62196T2COMBO,mode4DC,400.0,87.0,60000.0,34800.0,1.724,sobre-declaração,CRÍTICO
MOTA,Mota-Engil Renewing,PFR-00015-02,PFR-00015,iec62196T2COMBO,mode4DC,400.0,87.0,60000.0,34800.0,1.724,sobre-declaração,CRÍTICO
MOTA,Mota-Engil Renewing,CBC-00019-01,CBC-00019,iec62196T2COMBO,mode4DC,400.0,320.0,180000.0,128000.0,1.406,sobre-declaração,CRÍTICO
MOTA,Mota-Engil Renewing,CBC-00019-02,CBC-00019,iec62196T2COMBO,mode4DC,400.0,320.0,180000.0,128000.0,1.406,sobre-declaração,CRÍTICO
MOTA,Mota-Engil Renewing,OER-00244-01,OER-00244,iec62196T2COMBO,mode4DC,1000.0,250.0,25000.0,250000.0,0.1,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,OER-00244-02,OER-00244,iec62196T2COMBO,mode4DC,1000.0,250.0,25000.0,250000.0,0.1,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,GMR-00142-01,GMR-00142,iec62196T2COMBO,mode4DC,1000.0,500.0,60000.0,500000.0,0.12,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,GMR-00142-02,GMR-00142,iec62196T2COMBO,mode4DC,1000.0,500.0,60000.0,500000.0,0.12,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00053-02,TVD-00053,iec62196T2COMBO,mode4DC,1000.0,400.0,90000.0,400000.0,0.225,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00054-01,TVD-00054,iec62196T2COMBO,mode4DC,1000.0,400.0,90000.0,400000.0,0.225,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00054-02,TVD-00054,iec62196T2COMBO,mode4DC,1000.0,400.0,90000.0,400000.0,0.225,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00056-01,TVD-00056,iec62196T2COMBO,mode4DC,1000.0,400.0,90000.0,400000.0,0.225,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00056-02,TVD-00056,iec62196T2COMBO,mode4DC,1000.0,400.0,90000.0,400000.0,0.225,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00062-01,TVD-00062,iec62196T2COMBO,mode4DC,1000.0,400.0,90000.0,400000.0,0.225,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00062-02,TVD-00062,iec62196T2COMBO,mode4DC,1000.0,400.0,90000.0,400000.0,0.225,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00079-01,TVD-00079,iec62196T2COMBO,mode4DC,1000.0,400.0,90000.0,400000.0,0.225,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00079-02,TVD-00079,iec62196T2COMBO,mode4DC,1000.0,400.0,90000.0,400000.0,0.225,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00065-01,TVD-00065,iec62196T2COMBO,mode4DC,1000.0,250.0,60000.0,250000.0,0.24,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00065-02,TVD-00065,iec62196T2COMBO,mode4DC,1000.0,250.0,60000.0,250000.0,0.24,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00076-01,TVD-00076,iec62196T2COMBO,mode4DC,1000.0,250.0,60000.0,250000.0,0.24,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00076-02,TVD-00076,iec62196T2COMBO,mode4DC,1000.0,250.0,60000.0,250000.0,0.24,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00151-01,ALM-00151,iec62196T2COMBO,mode4DC,1000.0,500.0,150000.0,500000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00151-02,ALM-00151,iec62196T2COMBO,mode4DC,1000.0,500.0,150000.0,500000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,AMT-00025-01,AMT-00025,iec62196T2COMBO,mode4DC,1000.0,200.0,60000.0,200000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,AMT-00025-02,AMT-00025,iec62196T2COMBO,mode4DC,1000.0,200.0,60000.0,200000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,GMR-00156-01,GMR-00156,iec62196T2COMBO,mode4DC,1000.0,200.0,60000.0,200000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,GMR-00156-02,GMR-00156,iec62196T2COMBO,mode4DC,1000.0,200.0,60000.0,200000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,LOU-00009-01,LOU-00009,iec62196T2COMBO,mode4DC,1000.0,200.0,60000.0,200000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,LOU-00009-02,LOU-00009,iec62196T2COMBO,mode4DC,1000.0,200.0,60000.0,200000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,OVR-00027-01,OVR-00027,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,OVR-00027-02,OVR-00027,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,PNF-00040-01,PNF-00040,iec62196T2COMBO,mode4DC,1000.0,200.0,60000.0,200000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,PNF-00040-02,PNF-00040,iec62196T2COMBO,mode4DC,1000.0,200.0,60000.0,200000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00059-01,TVD-00059,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00059-02,TVD-00059,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00060-01,TVD-00060,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00060-02,TVD-00060,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00064-01,TVD-00064,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00064-02,TVD-00064,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00069-01,TVD-00069,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00069-02,TVD-00069,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00070-01,TVD-00070,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00070-02,TVD-00070,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00072-01,TVD-00072,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00072-02,TVD-00072,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00074-01,TVD-00074,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00074-02,TVD-00074,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00075-01,TVD-00075,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00075-02,TVD-00075,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00077-01,TVD-00077,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00077-02,TVD-00077,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00080-01,TVD-00080,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00080-02,TVD-00080,iec62196T2COMBO,mode4DC,1000.0,400.0,120000.0,400000.0,0.3,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00083-01,TVD-00083,iec62196T2COMBO,mode4DC,1000.0,375.0,120000.0,375000.0,0.32,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00083-02,TVD-00083,iec62196T2COMBO,mode4DC,1000.0,375.0,120000.0,375000.0,0.32,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00109-01,ALM-00109,iec62196T2COMBO,mode4DC,1000.0,150.0,50000.0,150000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00109-02,ALM-00109,iec62196T2COMBO,mode4DC,1000.0,150.0,50000.0,150000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00115-01,ALM-00115,iec62196T2COMBO,mode4DC,1000.0,150.0,50000.0,150000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00115-02,ALM-00115,iec62196T2COMBO,mode4DC,1000.0,150.0,50000.0,150000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00152-01,ALM-00152,iec62196T2COMBO,mode4DC,1000.0,150.0,50000.0,150000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00152-02,ALM-00152,iec62196T2COMBO,mode4DC,1000.0,150.0,50000.0,150000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00153-01,ALM-00153,iec62196T2COMBO,mode4DC,1000.0,150.0,50000.0,150000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00153-02,ALM-00153,iec62196T2COMBO,mode4DC,1000.0,150.0,50000.0,150000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00154-01,ALM-00154,iec62196T2COMBO,mode4DC,1000.0,150.0,50000.0,150000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00154-02,ALM-00154,iec62196T2COMBO,mode4DC,1000.0,150.0,50000.0,150000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,CTB-00041-01,CTB-00041,iec62196T2COMBO,mode4DC,1000.0,300.0,100000.0,300000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,CTB-00041-02,CTB-00041,iec62196T2COMBO,mode4DC,1000.0,300.0,100000.0,300000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,CTB-00042-01,CTB-00042,iec62196T2COMBO,mode4DC,1000.0,300.0,100000.0,300000.0,0.333,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,TVD-00053-01,TVD-00053,iec62196T2COMBO,mode4DC,1000.0,250.0,90000.0,250000.0,0.36,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,VLC-00019-01,VLC-00019,iec62196T2COMBO,mode4DC,1000.0,125.0,45000.0,125000.0,0.36,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,VLC-00019-02,VLC-00019,iec62196T2COMBO,mode4DC,1000.0,125.0,45000.0,125000.0,0.36,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,CHV-00031-01,CHV-00031,iec62196T2COMBO,mode4DC,1000.0,400.0,150000.0,400000.0,0.375,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,CHV-00032-01,CHV-00032,iec62196T2COMBO,mode4DC,1000.0,400.0,150000.0,400000.0,0.375,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00112-01,ALM-00112,iec62196T2COMBO,mode4DC,1000.0,125.0,50000.0,125000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00112-02,ALM-00112,iec62196T2COMBO,mode4DC,1000.0,125.0,50000.0,125000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00116-01,ALM-00116,iec62196T2COMBO,mode4DC,1000.0,125.0,50000.0,125000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00116-02,ALM-00116,iec62196T2COMBO,mode4DC,1000.0,125.0,50000.0,125000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00120-01,ALM-00120,iec62196T2COMBO,mode4DC,1000.0,375.0,150000.0,375000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00120-02,ALM-00120,iec62196T2COMBO,mode4DC,1000.0,375.0,150000.0,375000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00133-01,ALM-00133,iec62196T2COMBO,mode4DC,1000.0,375.0,150000.0,375000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00133-02,ALM-00133,iec62196T2COMBO,mode4DC,1000.0,375.0,150000.0,375000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00146-01,ALM-00146,iec62196T2COMBO,mode4DC,1000.0,125.0,50000.0,125000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,ALM-00146-02,ALM-00146,iec62196T2COMBO,mode4DC,1000.0,125.0,50000.0,125000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,CHV-00028-01,CHV-00028,iec62196T2COMBO,mode4DC,1000.0,375.0,150000.0,375000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,EVR-00064-01,EVR-00064,iec62196T2COMBO,mode4DC,1000.0,150.0,60000.0,150000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,EVR-00064-02,EVR-00064,iec62196T2COMBO,mode4DC,1000.0,150.0,60000.0,150000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,FLG-00028-01,FLG-00028,iec62196T2COMBO,mode4DC,1000.0,500.0,200000.0,500000.0,0.4,sub-declaração,MÉDIO
MOTA,Mota-Engil Renewing,FLG-00028-02,FLG-00028,iec62196T2COMBO,mode4DC,1000.0,500.0,200000.0,500000.0,0.4,sub-declaração,MÉDIO
